unique_id,date_of_bite,species,breed,age,gender,spay_neuter,borough,zip_code,year,breed_rc
244,2015-05-12,Dog,Cane Corso,5,F,TRUE,Brooklyn,11233,2015,Cane Corso
245,2015-05-05,Dog,Terrier,NA,U,FALSE,Brooklyn,NA,2015,Terrier
246,2015-05-17,Dog,NA,NA,U,FALSE,Brooklyn,11226,2015,NA
247,2015-05-18,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
248,2015-05-16,Dog,Border Collie/Jack Russell,11M,F,TRUE,Brooklyn,NA,2015,Border Collie/Jack Russell
249,2015-05-06,Dog,Corgi,NA,M,FALSE,Brooklyn,11222,2015,Corgi
250,2015-05-21,Dog,Shih Tzu,NA,U,FALSE,Brooklyn,11229,2015,Shih Tzu
251,2015-05-21,Dog,NA,NA,U,FALSE,Brooklyn,11233,2015,NA
252,2015-05-20,Dog,Mutt,1,F,TRUE,Brooklyn,11201,2015,Mutt
253,2015-05-24,Dog,Mixed,2,M,TRUE,Brooklyn,NA,2015,Mixed
254,2015-05-24,Dog,Pit Bull/Lab X,2,F,FALSE,Brooklyn,11236,2015,Pit Bull/Lab X
255,2015-05-24,Dog,Pit Bull/Lab X,2,F,FALSE,Brooklyn,11236,2015,Pit Bull/Lab X
256,2015-05-24,Dog,Labrador Retriever,NA,U,FALSE,Brooklyn,11215,2015,Labrador Retriever
257,2015-05-24,Dog,NA,1,M,FALSE,Brooklyn,11207,2015,NA
258,2015-05-22,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
259,2015-05-25,Dog,Labrador Retriever,3,F,FALSE,Brooklyn,11234,2015,Labrador Retriever
260,2015-05-25,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,NA,2015,American Pit Bull Terrier/Pit Bull
261,2015-05-17,Dog,NA,NA,U,FALSE,Brooklyn,11226,2015,NA
262,2015-05-23,Dog,"Mastiff, Tibetan",1,M,TRUE,Brooklyn,11214,2015,"Mastiff, Tibetan"
263,2015-05-23,Dog,Maltese Mix,4,M,TRUE,Brooklyn,NA,2015,Maltese Mix
264,2015-05-24,Dog,Schnauzer,NA,M,FALSE,Brooklyn,11215,2015,Schnauzer
265,2015-05-18,Dog,NA,NA,U,FALSE,Brooklyn,11220,2015,NA
266,2015-05-23,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
267,2015-05-27,Dog,NA,NA,U,FALSE,Brooklyn,11226,2015,NA
268,2015-05-28,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11237,2015,Pit Bull (or Mix)
269,2015-05-24,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11221,2015,Pit Bull (or Mix)
270,2015-05-23,Dog,American Pit Bull Mix / Pit Bull Mix,6,M,TRUE,Brooklyn,11205,2015,American Pit Bull Mix / Pit Bull Mix
271,2015-05-28,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11213,2015,American Pit Bull Terrier/Pit Bull
272,2015-05-28,Dog,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Brooklyn,11236,2015,American Pit Bull Mix / Pit Bull Mix
273,2015-05-26,Dog,Saint Bernard,NA,U,FALSE,Brooklyn,11214,2015,Saint Bernard
274,2015-05-28,Dog,Chihuahua,NA,U,FALSE,Brooklyn,11208,2015,Chihuahua
275,2015-05-30,Dog,West High White Terrier,4,M,FALSE,Brooklyn,11224,2015,West High White Terrier
276,2015-05-30,Dog,West High White Terrier,4,M,FALSE,Brooklyn,11224,2015,West High White Terrier
277,2015-05-31,Dog,Chihuahua,1,M,FALSE,Brooklyn,11207,2015,Chihuahua
278,2015-05-30,Dog,"Collie, Border",NA,U,FALSE,Brooklyn,11211,2015,"Collie, Border"
279,2015-05-29,Dog,Labrador Retriever Crossbreed,8,F,TRUE,Brooklyn,11229,2015,Labrador Retriever Crossbreed
280,2015-05-30,Dog,NA,NA,U,FALSE,Brooklyn,11207,2015,NA
281,2015-05-28,Dog,NA,NA,U,FALSE,Brooklyn,11232,2015,NA
282,2015-05-31,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,NA,2015,American Pit Bull Terrier/Pit Bull
283,2015-06-01,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11207,2015,American Pit Bull Terrier/Pit Bull
284,2015-06-02,Dog,Chow Chow,1,M,FALSE,Brooklyn,11233,2015,Chow Chow
285,2015-06-02,Dog,Doberman Pinscher,7,M,TRUE,Brooklyn,11228,2015,Doberman Pinscher
286,2015-06-01,Dog,Yorkshire Terrier,2,M,FALSE,Brooklyn,11217,2015,Yorkshire Terrier
287,2015-05-27,Dog,Teacup Yorkie,NA,U,FALSE,Brooklyn,NA,2015,Teacup Yorkie
288,2015-06-03,Dog,Shorky,8,M,TRUE,Brooklyn,11238,2015,Shorky
289,2015-05-31,Dog,Havanese X,4,M,TRUE,Brooklyn,11236,2015,Havanese X
290,2015-05-27,Dog,Blue Heeler X,9,M,TRUE,Brooklyn,11237,2015,Blue Heeler X
291,2015-06-04,Dog,Pit Bull,3,F,TRUE,Brooklyn,11226,2015,Pit Bull (or Mix)
292,2015-06-04,Dog,American Pit Bull Terrier/Pit Bull,4,M,FALSE,Brooklyn,11226,2015,American Pit Bull Terrier/Pit Bull
293,2015-06-04,Dog,Yorkshire Terrier,2,M,TRUE,Brooklyn,11214,2015,Yorkshire Terrier
294,2015-06-05,Dog,NA,NA,U,FALSE,Brooklyn,11232,2015,NA
295,2015-06-06,Dog,Pit Bull,NA,U,FALSE,Brooklyn,NA,2015,Pit Bull (or Mix)
296,2015-06-06,Dog,Chow Chow,4,M,FALSE,Brooklyn,11234,2015,Chow Chow
297,2015-06-05,Dog,Lhasa Apso,5,M,TRUE,Brooklyn,11231,2015,Lhasa Apso
298,2015-06-06,Dog,"Poodle, Standard",3,M,TRUE,Brooklyn,11234,2015,"Poodle, Standard"
299,2015-06-07,Dog,"Pointer, German Shorthaired",8,F,TRUE,Brooklyn,11231,2015,"Pointer, German Shorthaired"
300,2015-06-07,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
301,2015-05-30,Dog,Schnoodle,NA,U,FALSE,Brooklyn,11211,2015,Schnoodle
302,2015-05-30,Dog,Chow Chow,2,M,FALSE,Brooklyn,11208,2015,Chow Chow
303,2015-06-09,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
304,2015-06-05,Dog,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11221,2015,Yorkshire Terrier
367,2015-07-03,Dog,NA,NA,U,FALSE,Brooklyn,11234,2015,NA
305,2015-06-10,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11237,2015,American Pit Bull Terrier/Pit Bull
306,2015-06-09,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11213,2015,American Pit Bull Terrier/Pit Bull
307,2015-06-10,Dog,NA,5,M,FALSE,Brooklyn,11223,2015,NA
308,2015-06-10,Dog,Cane Corso,2,M,FALSE,Brooklyn,11224,2015,Cane Corso
309,2015-06-09,Dog,English Setter,6,M,FALSE,Brooklyn,NA,2015,English Setter
310,2015-05-07,Dog,NA,6,F,FALSE,Brooklyn,11226,2015,NA
311,2015-06-09,Dog,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE,Brooklyn,11208,2015,American Pit Bull Mix / Pit Bull Mix
312,2015-06-09,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11224,2015,American Pit Bull Terrier/Pit Bull
313,2015-06-12,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11233,2015,American Pit Bull Terrier/Pit Bull
314,2015-06-12,Dog,Maltese,NA,U,FALSE,Brooklyn,11235,2015,Maltese
315,2015-06-12,Dog,NA,NA,U,FALSE,Brooklyn,11222,2015,NA
316,2015-06-14,Dog,Terrier Mix,6,M,TRUE,Brooklyn,NA,2015,Terrier Mix
317,2015-06-06,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
318,2015-06-14,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11208,2015,American Pit Bull Terrier/Pit Bull
319,2015-06-13,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,NA,2015,American Pit Bull Terrier/Pit Bull
320,2015-06-14,Dog,Jack Russ,3,F,TRUE,Brooklyn,NA,2015,Jack Russ
321,2015-06-12,Dog,NA,NA,U,FALSE,Brooklyn,11220,2015,NA
322,2015-06-14,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
323,2015-06-12,Dog,Jack Russ,2,M,TRUE,Brooklyn,11235,2015,Jack Russ
324,2015-06-12,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11216,2015,American Pit Bull Terrier/Pit Bull
325,2015-06-16,Dog,Doberman X,1,F,FALSE,Brooklyn,11215,2015,Doberman X
326,2015-06-14,Dog,American Eskimo,5,M,TRUE,Brooklyn,11230,2015,American Eskimo
327,2015-06-19,Dog,American Staffordshire Terrier,7,F,TRUE,Brooklyn,11233,2015,American Staffordshire Terrier
328,2015-06-18,Dog,Boston Terr/Boxer X,NA,U,FALSE,Brooklyn,11228,2015,Boston Terr/Boxer X
329,2015-06-07,Dog,Chihuahua,3,M,TRUE,Brooklyn,11217,2015,Chihuahua
330,2015-06-22,Dog,Golden Retriever,12,F,TRUE,Brooklyn,11229,2015,Golden Retriever
331,2015-06-22,Dog,Maltese/Chihuahua X,1,M,FALSE,Brooklyn,11217,2015,Maltese/Chihuahua X
332,2015-06-21,Dog,Chihuahua,NA,U,FALSE,Brooklyn,NA,2015,Chihuahua
333,2015-06-19,Dog,Pit Bull,5,M,TRUE,Brooklyn,11211,2015,Pit Bull (or Mix)
334,2015-06-19,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11229,2015,Pit Bull (or Mix)
335,2015-06-18,Dog,American Pit Bull Terrier/Pit Bull,2,M,TRUE,Brooklyn,11235,2015,American Pit Bull Terrier/Pit Bull
336,2015-06-22,Dog,Maltese,7,F,TRUE,Brooklyn,11220,2015,Maltese
337,2015-06-21,Dog,Jack Russ,12,F,TRUE,Brooklyn,NA,2015,Jack Russ
338,2015-06-23,Dog,American Pit Bull Terrier/Pit Bull,1,M,FALSE,Brooklyn,11233,2015,American Pit Bull Terrier/Pit Bull
339,2015-06-24,Dog,NA,NA,U,FALSE,Brooklyn,11226,2015,NA
340,2015-06-24,Dog,American Pit Bull Terrier/Pit Bull,NA,M,FALSE,Brooklyn,11230,2015,American Pit Bull Terrier/Pit Bull
341,2015-06-26,Dog,Unknown,NA,U,FALSE,Brooklyn,11220,2015,Unknown
342,2015-06-24,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11224,2015,American Pit Bull Terrier/Pit Bull
343,2015-06-25,Dog,American Staffordshire Terrier,3,M,FALSE,Brooklyn,NA,2015,American Staffordshire Terrier
344,2015-06-28,Dog,American Pit Bull Terrier/Pit Bull,5,M,FALSE,Brooklyn,11203,2015,American Pit Bull Terrier/Pit Bull
345,2015-06-23,Dog,NA,NA,U,FALSE,Brooklyn,11232,2015,NA
346,2015-06-26,Dog,Maltese,1,M,FALSE,Brooklyn,11236,2015,Maltese
347,2015-06-24,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11231,2015,American Pit Bull Terrier/Pit Bull
348,2015-06-11,Dog,NA,NA,U,FALSE,Brooklyn,11206,2015,NA
349,2015-06-21,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11230,2015,Pit Bull (or Mix)
350,2015-06-19,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11229,2015,American Pit Bull Terrier/Pit Bull
351,2015-06-21,Dog,Mixed/Other,2,M,FALSE,Brooklyn,11213,2015,Mixed/Other
352,2015-06-28,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
353,2015-07-01,Dog,Vizsla,4,M,TRUE,Brooklyn,11249,2015,Vizsla
354,2015-06-27,Dog,NA,NA,U,FALSE,Brooklyn,11220,2015,NA
355,2015-06-29,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11224,2015,American Pit Bull Terrier/Pit Bull
356,2015-07-02,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11219,2015,American Pit Bull Terrier/Pit Bull
357,2015-03-17,Dog,Jack Russ,10,M,FALSE,Brooklyn,11221,2015,Jack Russ
358,2015-06-30,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
359,2015-07-02,Dog,Golden Retriever,NA,U,FALSE,Brooklyn,NA,2015,Golden Retriever
360,2015-07-05,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11213,2015,Pit Bull (or Mix)
361,2015-04-19,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
362,2015-06-13,Dog,Husky/Lab X,8,F,TRUE,Brooklyn,NA,2015,Husky/Lab X
363,2015-04-18,Dog,NA,NA,U,FALSE,Brooklyn,11221,2015,NA
364,2015-06-30,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
365,2015-01-11,Dog,NA,NA,U,FALSE,Brooklyn,11207,2015,NA
366,2015-06-22,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11236,2015,American Pit Bull Terrier/Pit Bull
368,2015-07-03,Dog,NA,NA,U,FALSE,Brooklyn,11226,2015,NA
369,2015-06-30,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
370,2015-07-04,Dog,American Pit Bull Terrier/Pit Bull,2,M,FALSE,Brooklyn,NA,2015,American Pit Bull Terrier/Pit Bull
371,2015-07-02,Dog,Chihuahua,3,M,FALSE,Brooklyn,11212,2015,Chihuahua
372,2015-07-03,Dog,Chow Chow/Shepard X,12,M,FALSE,Brooklyn,11207,2015,Chow Chow/Shepard X
373,2015-07-04,Dog,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11210,2015,Yorkshire Terrier
374,2015-07-04,Dog,Maltipoo,6,M,TRUE,Brooklyn,11212,2015,Maltipoo
375,2015-06-29,Dog,Border Collie/Pointer X,6,M,TRUE,Brooklyn,11231,2015,Border Collie/Pointer X
376,2015-07-08,Dog,Eng Setter,6,M,FALSE,Brooklyn,11235,2015,Eng Setter
377,2015-07-07,Dog,Mixed,NA,U,FALSE,Brooklyn,11216,2015,Mixed
378,2015-07-05,Dog,Wire Fox Terrier,8,M,TRUE,Brooklyn,11205,2015,Wire Fox Terrier
379,2015-07-12,Dog,American Pit Bull Mix / Pit Bull Mix,3,F,FALSE,Brooklyn,11216,2015,American Pit Bull Mix / Pit Bull Mix
380,2015-07-14,Dog,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Brooklyn,11221,2015,American Pit Bull Mix / Pit Bull Mix
381,2015-07-13,Dog,Chihuahua,NA,U,FALSE,Brooklyn,11207,2015,Chihuahua
382,2015-07-06,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11236,2015,American Pit Bull Terrier/Pit Bull
383,2015-07-06,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11236,2015,American Pit Bull Terrier/Pit Bull
384,2015-07-04,Dog,Jack Russ,1,M,TRUE,Brooklyn,11204,2015,Jack Russ
385,2015-07-14,Dog,German Shepherd,NA,U,FALSE,Brooklyn,NA,2015,German Shepherd
386,2015-07-12,Dog,NA,NA,U,FALSE,Brooklyn,11221,2015,NA
387,2015-07-11,Dog,Siberian Husky,NA,U,FALSE,Brooklyn,NA,2015,Siberian Husky
388,2015-07-13,Dog,German Shepherd,NA,U,FALSE,Brooklyn,NA,2015,German Shepherd
389,2015-07-12,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
390,2015-07-10,Dog,Golden Retriever,5,M,TRUE,Brooklyn,11238,2015,Golden Retriever
391,2015-07-10,Dog,German Shepherd Crossbreed,6,M,FALSE,Brooklyn,11231,2015,German Shepherd Crossbreed
392,2015-07-06,Dog,Yorkshire Terrier,6,F,FALSE,Brooklyn,11208,2015,Yorkshire Terrier
393,2015-07-01,Dog,German Shepherd,6,M,FALSE,Brooklyn,11220,2015,German Shepherd
394,2015-07-12,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11235,2015,American Pit Bull Terrier/Pit Bull
395,2015-07-12,Dog,Jack Russell X,10M,M,FALSE,Brooklyn,11236,2015,Jack Russell X
396,2015-07-13,Dog,Yorkshire Terrier,NA,U,FALSE,Brooklyn,11209,2015,Yorkshire Terrier
397,2015-07-09,Dog,NA,NA,U,FALSE,Brooklyn,11209,2015,NA
398,2015-07-11,Dog,Bull Dog,NA,U,FALSE,Brooklyn,NA,2015,Bull Dog
399,2015-07-11,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
400,2015-07-08,Dog,Poodle/Chihuahua X,2,M,FALSE,Brooklyn,11206,2015,Poodle/Chihuahua X
401,2015-07-15,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11207,2015,American Pit Bull Terrier/Pit Bull
402,2015-07-16,Dog,Pit Bull,2,F,FALSE,Brooklyn,11205,2015,Pit Bull (or Mix)
403,2015-07-17,Dog,Basset Hound,3,M,TRUE,Brooklyn,11220,2015,Basset Hound
404,2015-07-15,Dog,German Shepherd,8,F,FALSE,Brooklyn,NA,2015,German Shepherd
405,2015-07-16,Dog,NA,NA,U,FALSE,Brooklyn,11229,2015,NA
406,2015-07-16,Dog,NA,NA,U,FALSE,Brooklyn,11207,2015,NA
407,2015-07-16,Dog,Shiba Inu,1,M,TRUE,Brooklyn,11235,2015,Shiba Inu
408,2015-07-21,Dog,Shih Tzu,NA,U,FALSE,Brooklyn,11233,2015,Shih Tzu
409,2015-07-21,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
410,2015-07-19,Dog,Pit Bull,NA,U,FALSE,Brooklyn,NA,2015,Pit Bull (or Mix)
411,2015-07-20,Dog,NA,NA,U,FALSE,Brooklyn,11209,2015,NA
412,2015-07-18,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
413,2015-07-21,Dog,Cocker Spaniel,13,M,TRUE,Brooklyn,11230,2015,Cocker Spaniel
414,2015-07-22,Dog,Pit Bull,11M,F,FALSE,Brooklyn,11206,2015,Pit Bull (or Mix)
415,2015-07-19,Dog,Pit Bull,4,M,TRUE,Brooklyn,11222,2015,Pit Bull (or Mix)
416,2015-07-19,Dog,Bull Terrier,2,M,FALSE,Brooklyn,11207,2015,Bull Terrier
417,2015-07-18,Dog,American Pit Bull Terrier/Pit Bull,3,M,FALSE,Brooklyn,11213,2015,American Pit Bull Terrier/Pit Bull
418,2015-07-21,Dog,Mixed/Other,NA,U,FALSE,Brooklyn,NA,2015,Mixed/Other
419,2015-07-22,Dog,Labrador/Pit Bull X,NA,U,FALSE,Brooklyn,11238,2015,Labrador/Pit Bull X
420,2015-07-15,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11203,2015,American Pit Bull Terrier/Pit Bull
421,2015-07-22,Dog,Belgian Malinois,1,M,FALSE,Brooklyn,11213,2015,Belgian Malinois
422,2015-07-22,Dog,Pit Bull/Boxer X,2,M,TRUE,Brooklyn,11237,2015,Pit Bull/Boxer X
423,2015-07-22,Dog,Pit Bull/Bull Dog,2,M,TRUE,Brooklyn,11237,2015,Pit Bull/Bull Dog
424,2015-07-20,Dog,NA,NA,U,FALSE,Brooklyn,11236,2015,NA
425,2015-07-20,Dog,NA,NA,U,FALSE,Brooklyn,11204,2015,NA
426,2015-07-20,Dog,NA,NA,U,FALSE,Brooklyn,11234,2015,NA
427,2015-07-22,Dog,American Pit Bull Terrier/Pit Bull,6,F,FALSE,Brooklyn,NA,2015,American Pit Bull Terrier/Pit Bull
428,2015-07-22,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
429,2015-07-22,Dog,Yorkshire Terrier,6,M,TRUE,Brooklyn,11231,2015,Yorkshire Terrier
430,2015-07-25,Dog,Maltese,1,M,FALSE,Brooklyn,11218,2015,Maltese
431,2015-07-24,Dog,NA,NA,U,FALSE,Brooklyn,11204,2015,NA
432,2015-07-25,Dog,Shiba Inu,1,M,TRUE,Brooklyn,11237,2015,Shiba Inu
433,2015-07-18,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
434,2015-07-26,Dog,NA,NA,U,FALSE,Brooklyn,11222,2015,NA
435,2015-07-28,Dog,Red-Nose Pit Bull,9,M,TRUE,Brooklyn,11206,2015,Red-Nose Pit Bull
436,2015-07-29,Dog,Doberman Pinscher,9,F,FALSE,Brooklyn,11220,2015,Doberman Pinscher
437,2015-06-22,Dog,Maltese,7,F,FALSE,Brooklyn,NA,2015,Maltese
438,2015-07-29,Dog,Mutt,2,M,TRUE,Brooklyn,11203,2015,Mutt
439,2015-07-28,Dog,Pit Bull,NA,U,FALSE,Brooklyn,11226,2015,Pit Bull (or Mix)
440,2015-07-29,Dog,Shih Tzu,5,F,FALSE,Brooklyn,11249,2015,Shih Tzu
441,2015-07-31,Dog,Labrador Retriever,10,M,TRUE,Brooklyn,11207,2015,Labrador Retriever
442,2015-08-02,Dog,"Bull Dog, English",9,M,TRUE,Brooklyn,11217,2015,"Bull Dog, English"
443,2015-07-27,Dog,Labrador Retriever Crossbreed,7,U,FALSE,Brooklyn,NA,2015,Labrador Retriever Crossbreed
444,2015-07-30,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11215,2015,American Pit Bull Terrier/Pit Bull
445,2015-07-30,Dog,NA,NA,U,FALSE,Brooklyn,11212,2015,NA
446,2015-08-02,Dog,American Pit Bull Terrier/Pit Bull,4,M,FALSE,Brooklyn,11206,2015,American Pit Bull Terrier/Pit Bull
447,2015-07-31,Dog,American Pit Bull Terrier/Pit Bull,3,M,FALSE,Brooklyn,11233,2015,American Pit Bull Terrier/Pit Bull
448,2015-08-01,Dog,NA,NA,U,FALSE,Brooklyn,11208,2015,NA
449,2015-08-04,Dog,Chihuahua,NA,U,FALSE,Brooklyn,NA,2015,Chihuahua
450,2015-08-03,Dog,Whippet X,6,F,TRUE,Brooklyn,11237,2015,Whippet X
451,2015-07-25,Dog,Chihuahua,3,M,FALSE,Brooklyn,11223,2015,Chihuahua
452,2015-07-31,Dog,Maltese,NA,M,TRUE,Brooklyn,11232,2015,Maltese
453,2015-08-02,Dog,Maltese,NA,M,TRUE,Brooklyn,11232,2015,Maltese
454,2015-08-03,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11208,2015,American Pit Bull Terrier/Pit Bull
455,2015-08-05,Dog,Bull Dog,NA,U,FALSE,Brooklyn,11207,2015,Bull Dog
456,2015-08-02,Dog,American Pit Bull Terrier/Pit Bull,NA,F,FALSE,Brooklyn,11206,2015,American Pit Bull Terrier/Pit Bull
457,2015-08-04,Dog,Alaskan Klee Kai,1,M,TRUE,Brooklyn,11204,2015,Alaskan Klee Kai
458,2015-08-05,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,11215,2015,American Pit Bull Terrier/Pit Bull
459,2015-08-05,Dog,Yorkshire Terrier,3,M,TRUE,Brooklyn,11238,2015,Yorkshire Terrier
460,2015-08-06,Dog,Jack Russ,7,M,TRUE,Brooklyn,11207,2015,Jack Russ
461,2015-08-06,Dog,NA,NA,U,FALSE,Brooklyn,11205,2015,NA
462,2015-08-07,Dog,American Pit Bull Terrier/Pit Bull,1,F,FALSE,Brooklyn,11208,2015,American Pit Bull Terrier/Pit Bull
463,2015-08-01,Dog,NA,NA,U,FALSE,Brooklyn,NA,2015,NA
464,2015-08-04,Dog,NA,NA,U,FALSE,Brooklyn,11216,2015,NA
465,2015-07-29,Dog,Boxer,NA,U,FALSE,Brooklyn,11222,2015,Boxer
466,2015-07-28,Dog,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE,Brooklyn,11208,2015,American Pit Bull Mix / Pit Bull Mix
467,2015-07-31,Dog,Shih Tzu,NA,U,FALSE,Brooklyn,11234,2015,Shih Tzu
468,2015-08-10,Dog,Shih Tzu,4,F,FALSE,Brooklyn,11234,2015,Shih Tzu
469,2015-08-07,Dog,Jack Russ,3,M,FALSE,Brooklyn,11213,2015,Jack Russ
470,2015-08-02,Dog,Doberman Pinscher,5m,M,FALSE,Brooklyn,11209,2015,Doberman Pinscher
471,2015-08-09,Dog,NA,NA,U,FALSE,Brooklyn,11207,2015,NA
472,2015-08-08,Dog,NA,NA,U,FALSE,Brooklyn,11212,2015,NA
473,2015-08-07,Dog,Aust Cattle Dog,1,M,FALSE,Brooklyn,11208,2015,Aust Cattle Dog
474,2015-08-08,Dog,NA,NA,U,FALSE,Brooklyn,11223,2015,NA
475,2015-08-04,Dog,Labrador Retriever Crossbreed,NA,U,FALSE,Brooklyn,11220,2015,Labrador Retriever Crossbreed
476,2015-08-11,Dog,"Bull Dog, French",8,M,TRUE,Brooklyn,11206,2015,"Bull Dog, French"
477,2015-08-11,Dog,Yorkshire Terrier,1,F,FALSE,Brooklyn,11232,2015,Yorkshire Terrier
478,2015-08-11,Dog,Amer Staffordshire X,6,F,TRUE,Brooklyn,11228,2015,Amer Staffordshire X
479,2015-08-11,Dog,Shih Tzu,NA,U,FALSE,Brooklyn,11233,2015,Shih Tzu
480,2015-08-08,Dog,Akita,NA,U,FALSE,Brooklyn,11219,2015,Akita
481,2015-08-08,Dog,Akita,3,M,FALSE,Brooklyn,11219,2015,Akita
482,2015-08-14,Dog,Jack Russell/ Chihuahua,4,M,FALSE,Brooklyn,11206,2015,Jack Russell/ Chihuahua
483,2015-08-06,Dog,Shih Tzu,4,M,FALSE,Brooklyn,11214,2015,Shih Tzu
484,2015-07-28,Dog,American Pit Bull Terrier/Pit Bull,NA,U,FALSE,Brooklyn,NA,2015,American Pit Bull Terrier/Pit Bull
485,2015-08-15,Dog,American Staffordshire Terrier,10,M,FALSE,Brooklyn,11206,2015,American Staffordshire Terrier
486,2015-08-16,Dog,Labrador Retriever Crossbreed,2,F,TRUE,Brooklyn,11218,2015,Labrador Retriever Crossbreed
487,2015-08-14,Dog,Rottweiler,NA,U,FALSE,Brooklyn,11206,2015,Rottweiler
488,2015-08-16,Dog,German Shepherd,3,M,TRUE,Brooklyn,11226,2015,German Shepherd
489,2015-08-15,Dog,"Poodle, Standard",NA,U,FALSE,Brooklyn,11233,2015,"Poodle, Standard"
490,2015-08-16,Dog,NA,NA,U,FALSE,Brooklyn,11214,2015,NA
491,2015-08-16,Dog,Yorkshire Terrier,14,M,TRUE,Brooklyn,11207,2015,Yorkshire Terrier
492,2015-08-07,Dog,NA,NA,U,FALSE,Brooklyn,11229,2015,NA
493,2015-08-19,Dog,Jack Russ,7,F,TRUE,Brooklyn,11212,2015,Jack Russ
494,2015-08-19,Dog,American Staffordshire Terrier,5,M,TRUE,Brooklyn,11213,2015,American Staffordshire Terrier
495,2015-08-17,Dog,Chihuahua,8,M,TRUE,Brooklyn,11226,2015,Chihuahua
496,2015-08-21,Dog,Pit Bull,6,F,TRUE,Brooklyn,11207,2015,Pit Bull (or Mix)
497,2015-08-09,Dog,Bull Dog,3,M,FALSE,Brooklyn,11208,2015,Bull Dog
498,2015-08-22,Dog,NA,5,F,TRUE,Brooklyn,11231,2015,NA
499,2015-06-26,Dog,NA,NA,U,FALSE,Brooklyn,11237,2015,NA
500,2015-08-21,Dog,Cane Corso,2,M,FALSE,Brooklyn,11231,2015,Cane Corso
501,2015-08-23,Dog,American Pit Bull Terrier/Pit Bull,1,F,FALSE,Brooklyn,11224,2015,American Pit Bull Terrier/Pit Bull
